id,organization_id,url,type,species,breeds_primary,breeds_secondary,breeds_mixed,breeds_unknown,colors_primary,colors_secondary,colors_tertiary,age,gender,size,coat,spayed_neutered,house_trained,declawed,special_needs,shots_current,environment_children,environment_dogs,environment_cats,tag1,tag2,tag3,tag4,tag5,name,description,photos_small,photos_medium,photos_large,photos_full,status,published_at,contact_email,contact_phone,contact_address1,contact_address2,contact_address_city,contact_address_state,contact_address_postcode,country,links
42976136,CO455,https://www.petfinder.com/dog/apollo-42976136/co/boulder/sunshine-canyon-dog-rescue-co455/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Cattle Dog,Terrier,TRUE,FALSE,Black,Gray / Blue / Silver,null,Baby,Male,Medium,Short,FALSE,FALSE,null,FALSE,TRUE,TRUE,TRUE,TRUE,,,,,,Apollo,Herroooo! My name is Apollo and I’m the bestest most exciting puppy in the world! I’m just a few months...,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976136/2/?bust=1539191704&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976136/2/?bust=1539191704&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976136/2/?bust=1539191704&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976136/2/?bust=1539191704,adopted,2018-10-10T17:17:04+0000,Sunshinecanyondr@gmail.com,null,null,null,Boulder,CO,80301,US,/v2/animals/42976136
42976153,MA432,https://www.petfinder.com/dog/apple-jack-42976153/ma/dedham/shultzs-guest-house-ma432/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Rottweiler,null,TRUE,FALSE,Bicolor,null,null,Baby,Female,Medium,Medium,FALSE,FALSE,null,FALSE,TRUE,null,null,null,,,,,,Apple Jack,"Sweet and full of energy, this little pup will bring joy to her forever home.",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976153/1/?bust=1539191765&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976153/1/?bust=1539191765&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976153/1/?bust=1539191765&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976153/1/?bust=1539191765,adopted,2018-10-10T17:16:42+0000,adopt@sghrescue.org,null,null,null,Dedham,MA,2026,US,/v2/animals/42976153
42976125,MI299,https://www.petfinder.com/dog/huntress-42976125/mi/allegan/allegan-county-animal-shelter-operated-by-wishbone-pet-rescue-alliance-mi299/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Maremma Sheepdog,null,FALSE,FALSE,White / Cream,null,null,Young,Female,Large,Long,TRUE,FALSE,null,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,Huntress,Huntress is a very social girl who loves to be around people. She would do well in a home where...,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976125/2/?bust=1541440865&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976125/2/?bust=1541440865&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976125/2/?bust=1541440865&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976125/2/?bust=1541440865,adopted,2018-10-10T17:15:37+0000,shelter@wishbonepetrescue.org,269-686-5112  ,2293 33rd Street,null,Allegan,MI,49010,US,/v2/animals/42976125
42976137,OH427,https://www.petfinder.com/dog/thatcher-42976137/oh/mansfield/richland-county-dog-warden-oh427/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Labrador Retriever,null,FALSE,FALSE,Black,White / Cream,null,Adult,Male,Medium,Long,FALSE,FALSE,null,FALSE,FALSE,null,null,null,,,,,,Thatcher,Meet Thatcher!! He came in as a stray on 10/10/18. We think he is about 5 years old. He is...,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976137/5/?bust=1539191547&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976137/5/?bust=1539191547&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976137/5/?bust=1539191547&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976137/5/?bust=1539191547,adopted,2018-10-10T17:15:03+0000,richlandcountypets@yahoo.com,(419) 774-5892,810 North Home Rd.,N.W. corner of the Richland Co. Fairgrou,Mansfield,OH,44904,US,/v2/animals/42976137
42976143,MA432,https://www.petfinder.com/dog/rice-krispie-42976143/ma/dedham/shultzs-guest-house-ma432/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Rottweiler,null,TRUE,FALSE,Bicolor,null,null,Baby,Female,Medium,Medium,FALSE,FALSE,null,FALSE,TRUE,null,null,null,,,,,,Rice Krispie,"Rice Krispie will sure bring some snap, crackle, and pop to your life with her sweet ways and puppy energy.",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976143/1/?bust=1539191617&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976143/1/?bust=1539191617&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976143/1/?bust=1539191617&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976143/1/?bust=1539191617,adopted,2018-10-10T17:14:40+0000,adopt@sghrescue.org,null,null,null,Dedham,MA,2026,US,/v2/animals/42976143
42976112,NM12,https://www.petfinder.com/dog/boots-42976112/nm/raton/raton-humane-society-nm12/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Border Collie,null,FALSE,FALSE,Black,White / Cream,null,Young,Male,Large,Short,TRUE,FALSE,null,FALSE,TRUE,null,TRUE,null,,,,,,Boots,Good looking one yr. old Border Collie.  Great family pet and exceptional ranch hand.  Needs room to allow for their...,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976112/1/?bust=1539191268&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976112/1/?bust=1539191268&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976112/1/?bust=1539191268&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976112/1/?bust=1539191268,adopted,2018-10-10T17:14:39+0000,blazingseven@bacavalley.com,(575)445-9328,P.O. Box 1321,1108 South 5th Street,Raton,NM,87740,US,/v2/animals/42976112
42976070,AZ150,https://www.petfinder.com/dog/abby-42976070/az/payson/humane-society-of-central-arizona-az150/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Australian Cattle Dog / Blue Heeler,null,TRUE,FALSE,Black,White / Cream,null,Baby,Female,Medium,Short,TRUE,TRUE,null,FALSE,FALSE,null,null,null,,,,,,Abby,"Hey there! The name is Abby, I am spunky and full of energy! I will need help learning my limits...",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976070/1/?bust=1539190892&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976070/1/?bust=1539190892&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976070/1/?bust=1539190892&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976070/1/?bust=1539190892,adopted,2018-10-10T17:13:14+0000,hs@humanesocietycentralaz.org,928 474-5590,605 W. Wilson Court,null,Payson,AZ,85541,US,/v2/animals/42976070
42976139,AZ546,https://www.petfinder.com/dog/angelo-42976139/az/tempe/surrendered-souls-rescue-az546/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Yorkshire Terrier,null,FALSE,FALSE,"Tricolor (Brown, Black, & White)",null,null,Adult,Male,Small,Short,TRUE,TRUE,null,FALSE,TRUE,TRUE,TRUE,null,,,,,,Angelo,"Angelo is a seven year old Yorkie looking for his forever home. He is neutered, up to date on vaccinations,...",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976139/1/?bust=1539191545&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976139/1/?bust=1539191545&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976139/1/?bust=1539191545&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976139/1/?bust=1539191545,adopted,2018-10-10T17:13:11+0000,surrenderedsoulsrescue@gmail.com,480-584-2730  ,null,null,Tempe,AZ,85282,US,/v2/animals/42976139
42976117,CA754,https://www.petfinder.com/dog/bryna-42976117/ca/truckee/humane-society-of-truckee-tahoe-ca754/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Mixed Breed,null,TRUE,FALSE,Apricot / Beige,Red / Chestnut / Orange,null,Young,Female,Small,Medium,TRUE,FALSE,null,FALSE,TRUE,null,null,null,Energetic,Playful,Goofy,,,Bryna,"Bouncy, Trouncy, Flouncy, Fun, Fun, Fun, Fun, Fun! \nThis little bundle of energy is all happiness and smiles. Bryna loves...",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976117/1/?bust=1539191489&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976117/1/?bust=1539191489&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976117/1/?bust=1539191489&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976117/1/?bust=1539191489,adopted,2018-10-10T17:12:28+0000,adoptions@hstt.org,(530) 587-5948,null,null,Truckee,CA,96161,US,/v2/animals/42976117
42976088,NJ468,https://www.petfinder.com/dog/timmy-42976088/nj/mount-royal/south-jersey-rescue-nj468/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Mixed Breed,null,TRUE,FALSE,Bicolor,null,null,Adult,Male,Small,null,TRUE,TRUE,null,FALSE,TRUE,TRUE,TRUE,null,,,,,,Timmy,Timmy is a perfect companion in every aspect.He is very sweet affectionate and wants nothing more than to hang with...,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976088/1/?bust=1539190957&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976088/1/?bust=1539190957&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976088/1/?bust=1539190957&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976088/1/?bust=1539190957,adopted,2018-10-10T17:12:22+0000,admin@southjerseyrescue.com,609 314 4664 ,null,null,Mount Royal,NJ,8061,US,/v2/animals/42976088
42976130,IN679,https://www.petfinder.com/dog/binx-42976130/in/roachdale/creekside-animal-rescue-in679/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Labrador Retriever,null,TRUE,FALSE,null,null,null,Adult,Male,Medium,Short,TRUE,TRUE,null,FALSE,TRUE,TRUE,TRUE,null,,,,,,Binx,"Binx is a 2 yr old lab mix who is looking for a new family. He loves to walk, play,...",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976130/1/?bust=1542338117&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976130/1/?bust=1542338117&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976130/1/?bust=1542338117&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976130/1/?bust=1542338117,adopted,2018-10-10T17:12:15+0000,creeksiderescue@gmail.com,(317) 946-1316,null,null,Roachdale,IN,46172,US,/v2/animals/42976130
42976132,VA525,https://www.petfinder.com/dog/sage-42976132/va/king-william/regional-animal-shelter-va525/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Hound,null,TRUE,FALSE,White / Cream,Yellow / Tan / Blond / Fawn,null,Adult,Female,Medium,Short,TRUE,FALSE,null,FALSE,FALSE,null,null,null,,,,,,Sage,"Hi, I'm ""Sage""! I'm a stunning SPAYED female mixed breed that's about 4 years old and weighs about 35lbs. I...",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976132/1/?bust=1539191448&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976132/1/?bust=1539191448&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976132/1/?bust=1539191448&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976132/1/?bust=1539191448,adopted,2018-10-10T17:11:48+0000,animalshelter@kingwilliamcounty.us,(804) 769-4983,20201 King William Road,P.O. Box 215,King William,VA,23086,US,/v2/animals/42976132
42976123,MA432,https://www.petfinder.com/dog/frosted-flake-42976123/ma/dedham/shultzs-guest-house-ma432/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Rottweiler,null,TRUE,FALSE,Bicolor,null,null,Baby,Female,Medium,Medium,FALSE,FALSE,null,FALSE,TRUE,null,null,null,,,,,,Frosted Flake,"Oh the cuteness! Frosted Flake is one of our ""Cereal Pups"" who is full of energy and love, looking for...",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976123/1/?bust=1539191419&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976123/1/?bust=1539191419&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976123/1/?bust=1539191419&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976123/1/?bust=1539191419,adopted,2018-10-10T17:11:00+0000,adopt@sghrescue.org,null,null,null,Dedham,MA,2026,US,/v2/animals/42976123
42976108,CO455,https://www.petfinder.com/dog/hubble-42976108/co/boulder/sunshine-canyon-dog-rescue-co455/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Cattle Dog,Terrier,TRUE,FALSE,Apricot / Beige,Golden,Red / Chestnut / Orange,Baby,Male,Medium,Short,FALSE,FALSE,null,FALSE,TRUE,TRUE,TRUE,TRUE,,,,,,Hubble,"Hi guys! My name is Hubble, you know, like the space thingy! Like most little boys, I love space. I’m...",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976108/3/?bust=1539191307&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976108/3/?bust=1539191307&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976108/3/?bust=1539191307&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976108/3/?bust=1539191307,adopted,2018-10-10T17:10:49+0000,Sunshinecanyondr@gmail.com,null,null,null,Boulder,CO,80301,US,/v2/animals/42976108
42976128,VA525,https://www.petfinder.com/dog/karley-42976128/va/king-william/regional-animal-shelter-va525/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Beagle,null,FALSE,FALSE,"Tricolor (Brown, Black, & White)",null,null,Adult,Female,Medium,Short,TRUE,FALSE,null,FALSE,FALSE,null,null,null,,,,,,Karley,"Hi, I'm ""Karley""! I'm a beautiful SPAYED female Beagle mix that's about 6 years old and weighs about 30lbs. I...",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976128/1/?bust=1539191403&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976128/1/?bust=1539191403&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976128/1/?bust=1539191403&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976128/1/?bust=1539191403,adopted,2018-10-10T17:10:09+0000,animalshelter@kingwilliamcounty.us,(804) 769-4983,20201 King William Road,P.O. Box 215,King William,VA,23086,US,/v2/animals/42976128
42976120,NY61,https://www.petfinder.com/dog/elsa-42976120/ny/corinth/adirondack-save-a-stray-ny61/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Labrador Retriever,null,TRUE,FALSE,Yellow / Tan / Blond / Fawn,null,null,Young,Female,Medium,Short,FALSE,FALSE,null,FALSE,TRUE,TRUE,TRUE,TRUE,,,,,,Elsa,ELSA: What a good girl! Elsa would be perfect for someone who is looking for an older puppy who’s not...,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976120/1/?bust=1539191248&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976120/1/?bust=1539191248&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976120/1/?bust=1539191248&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976120/1/?bust=1539191248,adopted,2018-10-10T17:09:47+0000,adirondacksaveastray@yahoo.com,(518) 654-6220,4880 Route 9N,null,Corinth,NY,12822,US,/v2/animals/42976120
42976111,IN336,https://www.petfinder.com/dog/tweety-42976111/in/kokomo/kokomo-humane-society-in336/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Catahoula Leopard Dog,null,TRUE,FALSE,null,null,null,Baby,Female,Medium,Short,FALSE,TRUE,null,FALSE,TRUE,null,null,null,,,,,,Tweety,"Take the time to get to know this great pet!\n Kokomo Humane Society Adoption fee includes:\n Spay or Neuter Surgery,...",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976111/1/?bust=1539191290&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976111/1/?bust=1539191290&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976111/1/?bust=1539191290&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976111/1/?bust=1539191290,adopted,2018-10-10T17:09:01+0000,adoption@kokomohumane.org,(765) 452-6224 ext. 2,729 E Hoffer St,null,Kokomo,IN,46902,US,/v2/animals/42976111
42976118,MA432,https://www.petfinder.com/dog/lua-42976118/ma/dedham/shultzs-guest-house-ma432/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Shepherd,null,TRUE,FALSE,Brindle,null,null,Baby,Female,Medium,Medium,FALSE,FALSE,null,FALSE,TRUE,null,null,null,,,,,,Lua,Lua is a gorgeous shepherd mix pup with the prettiest brindle coat. She and her sister just arrived at SGH...,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976118/1/?bust=1539191205&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976118/1/?bust=1539191205&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976118/1/?bust=1539191205&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976118/1/?bust=1539191205,adopted,2018-10-10T17:07:47+0000,adopt@sghrescue.org,null,null,null,Dedham,MA,2026,US,/v2/animals/42976118
42976121,MO499,https://www.petfinder.com/dog/abner-42976121/mo/raymore/furever-friends-courtesy-page-mo499/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Dachshund,null,TRUE,FALSE,null,null,null,Young,Male,Small,null,TRUE,TRUE,null,FALSE,TRUE,null,null,null,,,,,,Abner,10-10-18 – ABNER - Abner is a year and half old and 9 pounds. He's very sweet and great with...,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976121/1/?bust=1539191231&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976121/1/?bust=1539191231&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976121/1/?bust=1539191231&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976121/1/?bust=1539191231,adopted,2018-10-10T17:07:31+0000,dognme62@gmail.com,null,null,null,Raymore,MO,64083,US,/v2/animals/42976121
42976101,TX988,https://www.petfinder.com/dog/hailey-42976101/tx/san-antonio/snipsa-inc-tx988/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,German Shepherd Dog,Shetland Sheepdog / Sheltie,TRUE,FALSE,Black,Yellow / Tan / Blond / Fawn,null,Baby,Female,Medium,Medium,TRUE,FALSE,null,FALSE,TRUE,TRUE,TRUE,TRUE,,,,,,Hailey,"With her scruffy locks and sweet brown eyes, Hailey pulls you in right away. This little girl is the perfect...",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976101/1/?bust=1539191028&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976101/1/?bust=1539191028&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976101/1/?bust=1539191028&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976101/1/?bust=1539191028,adopted,2018-10-10T17:07:18+0000,snipsaadoptions@gmail.com,(210) 237-9400,PO Box 90325,null,San Antonio,TX,78209,US,/v2/animals/42976101
42976113,KS202,https://www.petfinder.com/dog/abner-42976113/ks/madison/furever-friends-ks202/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Dachshund,null,TRUE,FALSE,null,null,null,Young,Male,Small,null,TRUE,TRUE,null,FALSE,TRUE,null,null,null,,,,,,Abner,10-10-18 – ABNER - Abner is a year and half old and 9 pounds. He's very sweet and great with...,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976113/1/?bust=1539191154&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976113/1/?bust=1539191154&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976113/1/?bust=1539191154&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976113/1/?bust=1539191154,adopted,2018-10-10T17:06:13+0000,dognme62@gmail.com,620-437-7237,Box 321,null,Madison,KS,66860,US,/v2/animals/42976113
42976093,MA432,https://www.petfinder.com/dog/hazel-42976093/ma/dedham/shultzs-guest-house-ma432/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Shepherd,null,TRUE,FALSE,Brindle,White / Cream,null,Baby,Female,Medium,Medium,FALSE,FALSE,null,FALSE,TRUE,null,null,null,,,,,,Hazel,Hazel is a sweet and beautiful four month old sheperd mix looking for her forever home.,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976093/1/?bust=1539191023&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976093/1/?bust=1539191023&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976093/1/?bust=1539191023&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976093/1/?bust=1539191023,adopted,2018-10-10T17:06:02+0000,adopt@sghrescue.org,null,null,null,Dedham,MA,2026,US,/v2/animals/42976093
42976105,AZ549,https://www.petfinder.com/dog/pippi-42976105/az/scottsdale/forever-loved-pet-sanctuary-az549/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Poodle,null,FALSE,FALSE,Black,null,null,Adult,Female,Small,Short,TRUE,TRUE,null,FALSE,TRUE,TRUE,TRUE,null,Loving,sweet,playful,does well in the car,loves to snuggle,Pippi,Pippi ended up at the Arizona Humane Society as a stray when she was picked up by their EAMT’s [emergency...,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976105/1/?bust=1539191037&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976105/1/?bust=1539191037&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976105/1/?bust=1539191037&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976105/1/?bust=1539191037,adopted,2018-10-10T17:05:05+0000,adopt@foreverlovedpets.org,null,P. O. Box 12142,null,Scottsdale,AZ,85267,US,/v2/animals/42976105
42976099,NY61,https://www.petfinder.com/dog/willie-max-and-valerie-42976099/ny/corinth/adirondack-save-a-stray-ny61/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Labrador Retriever,null,TRUE,FALSE,Yellow / Tan / Blond / Fawn,null,null,Baby,Male,Large,Short,FALSE,FALSE,null,FALSE,TRUE,TRUE,TRUE,TRUE,,,,,,"Willie, Max, & Valerie","WILLIE, MAX, & VALERIE: When these little babies were found, they didn’t look the prettiest! They had some bad fleas...",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976099/1/?bust=1539190971&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976099/1/?bust=1539190971&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976099/1/?bust=1539190971&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42976099/1/?bust=1539190971,adopted,2018-10-10T17:03:40+0000,adirondacksaveastray@yahoo.com,(518) 654-6220,4880 Route 9N,null,Corinth,NY,12822,US,/v2/animals/42976099
